Image_Name,Class_Label,MSGGGF_0,MSGGGF_1,MSGGGF_2,MSGGGF_3,MSGGGF_4,MSGGGF_5,MSGGGF_6,MSGGGF_7,MSGGGF_8,MSGGGF_9,MSESGF,MSFDMAF,MSSSF,MSSAMF,FDMA,Amp_Mean,Amp_Var,Amp_Skew,Amp_Kurtosis,Sym_X,Sym_Y
aug_1_0050MR0002290280102793E01_DRCL.JPG,0,13976.0,16678.0,11831.0,7898.0,5541.0,3744.0,2441.0,1473.0,821.0,365.0,12539.0,2203.792392240884,12397088.028937154,5782219275.548655,126.9749755859375,126.9749755859375,836.9098510742188,0.6093564017158976,0.30189568756074836,13.63698959350586,13.503108024597168
aug_1_0050MR0002290290102794E01_DRCL.JPG,0,13075.0,13196.0,10771.0,7768.0,5810.0,4210.0,3097.0,2159.0,1521.0,1008.0,14076.0,4006.395900496425,16608294.883260548,13835784693.143332,148.8497772216797,148.8497772216797,546.1127319335938,0.2915822374576767,0.6244315117691861,15.110243797302246,14.80615234375
aug_1_0050MR0002290300102795E01_DRCL.JPG,0,17750.0,18916.0,12423.0,7264.0,4183.0,2349.0,1236.0,565.0,221.0,78.0,11668.0,1814.676013823981,12014147.378829233,5063592108.396472,125.42955780029297,125.42955780029297,769.5923461914062,0.5844320459286162,0.26187568839499153,13.7914400100708,13.80026626586914
aug_1_0050MR0002290310102796E01_DRCL.JPG,0,7850.0,13682.0,11658.0,8943.0,6641.0,4998.0,3656.0,2579.0,1910.0,1191.0,16168.0,3799.223797491666,12968397.28333506,16853608233.887108,154.85662841796875,154.85662841796875,383.91583251953125,-0.15260177710735412,0.43784616373975505,13.747090339660645,13.81251335144043
aug_1_0050MR0002290480102813E01_DRCL.JPG,0,15652.0,18433.0,12823.0,7856.0,4389.0,2540.0,1486.0,851.0,504.0,235.0,11431.0,2704.864775694614,13248706.575518578,12027635744.960508,148.5993194580078,148.5993194580078,351.1911315917969,-0.26824060155231594,0.5943727300881654,13.951250076293945,13.923393249511719
aug_1_0050MR0002290550102820E01_DRCL.JPG,0,9816.0,10563.0,10099.0,8140.0,6273.0,4614.0,3503.0,2795.0,2151.0,1633.0,16001.0,4879.556831294141,15113305.75558579,18725613093.92403,156.3458251953125,156.3458251953125,469.50811767578125,0.12345833696585659,0.5450909746692703,14.214680671691895,14.17702579498291
aug_1_0050MR0002290560102821E01_DRCL.JPG,0,14537.0,14265.0,12003.0,8218.0,5497.0,3528.0,2316.0,1476.0,1002.0,594.0,13738.0,3645.80499970902,12237013.093522862,13528980857.458565,150.27020263671875,150.27020263671875,430.09967041015625,0.2651675269394556,1.1255416133630254,14.859651565551758,14.729010581970215
aug_1_0050MR0002290580102823E01_DRCL.JPG,0,16816.0,20320.0,12543.0,7171.0,4237.0,2143.0,1097.0,451.0,159.0,51.0,11471.0,1805.5130582718866,11696825.801055513,5035780051.651313,125.63888549804688,125.63888549804688,761.781982421875,0.562665025660142,0.24516154338422114,13.778609275817871,13.825870513916016
aug_1_0050MR0002290590102824E01_DRCL.JPG,0,7456.0,13192.0,12318.0,9554.0,7050.0,4849.0,3604.0,2543.0,1747.0,1068.0,16116.0,3856.6745620065662,12324791.735642001,17461007677.621033,155.8894500732422,155.8894500732422,355.82489013671875,-0.18657156083080864,0.49868014566145646,13.88424015045166,13.967891693115234
aug_1_0050MR0002290600102825E01_DRCL.JPG,0,10086.0,14696.0,11155.0,7925.0,5955.0,4311.0,3357.0,2511.0,1761.0,1193.0,14046.0,3816.5935813563547,13426285.463771835,16108662139.55454,153.864501953125,153.864501953125,401.15777587890625,-0.024163403599461078,0.590259389864511,13.798270225524902,13.761466979980469
aug_1_0050MR0002290610102826E01_DRCL.JPG,0,8649.0,12198.0,9906.0,8086.0,6618.0,5238.0,4363.0,3190.0,2428.0,1647.0,15895.0,4133.810075633243,11218021.252568409,17992256100.202496,156.12808227539062,156.12808227539062,398.40301513671875,-0.1012949835417384,0.6751883000769379,13.931920051574707,13.844508171081543
aug_1_0050MR0002290630102828E01_DRCL.JPG,0,17425.0,13649.0,9502.0,6887.0,5344.0,3935.0,2821.0,1843.0,1203.0,718.0,12444.0,3529.3838798596626,14258892.808462769,12444716355.674814,146.7035369873047,146.7035369873047,550.7149047851562,0.25776133727994976,0.5199376486076801,14.84524154663086,14.594887733459473
aug_1_0050MR0002290640102829E01_DRCL.JPG,0,17181.0,16891.0,11804.0,8162.0,5214.0,2939.0,1504.0,696.0,321.0,155.0,11876.0,1982.7311684922843,12507534.451238498,5366991812.522843,126.10714721679688,126.10714721679688,800.0536499023438,0.5832477124255252,0.2922404454976184,13.632369995117188,13.482832908630371
aug_1_0050MR0002290650102830E01_DRCL.JPG,0,10721.0,16240.0,14155.0,10495.0,6589.0,3678.0,1765.0,738.0,310.0,147.0,15068.0,2093.3145715150054,12172823.670976847,5956131534.377556,128.19386291503906,128.19386291503906,792.2545776367188,0.5578603495968927,0.171759664601832,13.578638076782227,13.500378608703613
aug_1_0050MR0002290660102831E01_DRCL.JPG,0,19056.0,11438.0,9282.0,7562.0,5987.0,4272.0,2744.0,1679.0,939.0,562.0,13368.0,3769.670210119526,14531098.074140817,13514156862.600384,149.747802734375,149.747802734375,446.8331604003906,0.3588429402566023,1.1634464353698482,15.878870010375977,15.600214958190918
aug_1_0050MR0002290690102834E01_DRCL.JPG,0,15676.0,11573.0,10495.0,8309.0,5984.0,4324.0,2991.0,1842.0,1211.0,711.0,13829.0,4187.523034316468,16045670.39449133,15198755752.715994,151.6772003173828,151.6772003173828,456.1107177734375,0.31884552933123345,1.0939168453791073,16.73310089111328,16.53792381286621
aug_1_0050MR0002290700102835E01_DRCL.JPG,0,1549.0,3565.0,4941.0,5326.0,5548.0,5411.0,5159.0,4837.0,4350.0,3814.0,20974.0,8151.065680416266,17497996.50833851,37496076449.79622,170.76222229003906,170.76222229003906,370.6721496582031,-0.12033737981190397,0.34242921166875195,13.883755683898926,13.929651260375977
aug_1_0050MR0002290740102839E01_DRCL.JPG,0,14274.0,9661.0,9583.0,8402.0,6697.0,5133.0,3597.0,2513.0,1645.0,1098.0,15679.0,3910.871013815309,11753615.571742088,14606588216.555895,151.8092803955078,151.8092803955078,434.3310546875,0.3131719932712105,0.9442020280949341,15.736435890197754,15.859291076660156
aug_1_0050MR0002290750102840E01_DRCL.JPG,0,15020.0,10715.0,8517.0,6850.0,5665.0,4615.0,3692.0,2638.0,2080.0,1393.0,14139.0,4503.674570364919,16891324.78578496,15293947368.49801,150.98753356933594,150.98753356933594,539.7947387695312,0.3715798742045216,0.742059379384854,16.30356788635254,15.996768951416016
aug_1_0050MR0002290760102841E01_DRCL.JPG,0,11455.0,5304.0,5532.0,5204.0,4820.0,4659.0,4194.0,3689.0,3274.0,2908.0,16329.0,6352.8038851462625,13900701.61979404,24279396730.491684,162.0105743408203,162.0105743408203,440.85205078125,0.27900450388857223,0.7706878645679334,15.583131790161133,15.606062889099121
aug_1_0050MR0002290770102842E01_DRCL.JPG,0,11350.0,5245.0,5624.0,5246.0,4927.0,4402.0,3969.0,3642.0,3161.0,2829.0,16079.0,6520.452853278382,15384357.680868357,24832929874.098682,162.4741668701172,162.4741668701172,443.0575256347656,0.2793717618586851,0.7966249873668554,14.505587577819824,14.386259078979492
aug_1_0050MR0002290800102845E01_DRCL.JPG,0,17091.0,13183.0,11384.0,8095.0,5615.0,3582.0,2192.0,1396.0,830.0,466.0,13784.0,3101.4627983986543,11265802.907311186,11874289801.674665,146.864501953125,146.864501953125,481.775146484375,0.13822374308634947,0.5199742380754233,14.401307106018066,14.265946388244629
aug_1_0050MR0002290810102846E01_DRCL.JPG,0,13505.0,16809.0,12633.0,8855.0,5920.0,3527.0,2023.0,934.0,466.0,190.0,13730.0,2067.8513159562835,11046756.096307918,5777837356.7304735,127.93640899658203,127.93640899658203,785.83349609375,0.5750922200104074,0.24933619613451974,14.068354606628418,13.971847534179688
aug_1_0050MR0002290820102847E01_DRCL.JPG,0,11678.0,11988.0,10030.0,8145.0,6221.0,4785.0,3685.0,2681.0,1904.0,1201.0,14924.0,4317.0824708575565,15862452.21606113,15164537562.941957,150.89915466308594,150.89915466308594,536.4917602539062,0.26822234820028296,0.6720566938311148,15.270710945129395,15.244144439697266
aug_1_0050MR0002290830102848E01_DRCL.JPG,0,14257.0,12796.0,11278.0,8790.0,6301.0,4376.0,2801.0,1720.0,943.0,558.0,14940.0,3201.474771014265,9256955.299730018,11686051589.852146,146.77122497558594,146.77122497558594,490.96356201171875,0.22847881270148207,0.683827728927664,15.1484956741333,15.031837463378906
aug_1_0050MR0002290840102849E01_DRCL.JPG,0,12174.0,11606.0,10274.0,8132.0,6487.0,4725.0,3543.0,2544.0,1729.0,1189.0,15293.0,3966.779475213009,13975350.585260391,13865923220.401367,149.35301208496094,149.35301208496094,542.3345947265625,0.2587465670226663,0.5415251355706134,15.034157752990723,14.921436309814453
aug_1_0050MR0002290850102850E01_DRCL.JPG,0,9175.0,13697.0,12101.0,9466.0,6975.0,5041.0,3449.0,2195.0,1308.0,720.0,16090.0,3388.1209226833203,12764046.249497086,14506889133.851402,152.21693420410156,152.21693420410156,384.4225158691406,-0.09036305535072642,0.4844746443220216,14.129866600036621,14.117269515991211
aug_1_0050MR0002290860102851E01_DRCL.JPG,0,12860.0,13989.0,12275.0,8839.0,6275.0,4047.0,2519.0,1560.0,947.0,560.0,14633.0,3260.476558636561,9469054.31690289,12338379078.693146,148.12368774414062,148.12368774414062,472.4876708984375,0.1251444949739619,0.6409565028272226,14.687251091003418,14.666274070739746
aug_1_0050MR0002290870102852E01_DRCL.JPG,0,6540.0,12336.0,11455.0,9508.0,7215.0,5458.0,4033.0,2881.0,2029.0,1337.0,17101.0,3988.824218503232,13092165.764547348,17587789138.300404,156.2513427734375,156.2513427734375,364.06951904296875,-0.13738220806431958,0.5285706452937733,14.088777542114258,14.146724700927734
aug_1_0050MR0002290880102853E01_DRCL.JPG,0,22595.0,15935.0,10806.0,6701.0,3831.0,2107.0,1102.0,526.0,272.0,222.0,10535.0,2151.5409136647318,12626219.566964656,5529213518.179399,122.69593048095703,122.69593048095703,925.2478637695312,0.7189869678418294,0.35853410624373794,14.354572296142578,14.120826721191406
aug_1_0051MR0002310320102887E01_DRCL.JPG,0,14219.0,11667.0,9200.0,7364.0,5874.0,4672.0,3544.0,2540.0,1873.0,1365.0,13335.0,2982.2976007478937,15949320.90639989,8493663416.675754,134.87646484375,134.87646484375,834.866943359375,0.48275847944974026,0.07710737983566052,13.967705726623535,13.788750648498535
aug_1_0051MR0002310330102888E01_DRCL.JPG,0,17756.0,13780.0,10637.0,7375.0,4992.0,3362.0,2205.0,1445.0,1027.0,684.0,12868.0,3329.971821870893,14573193.794466406,11894149457.515045,145.091552734375,145.091552734375,582.0985717773438,0.2250401391260689,0.36454842960342715,14.990509033203125,14.787945747375488
aug_1_0051MR0002310350102890E01_DRCL.JPG,0,21143.0,12628.0,9234.0,6331.0,4248.0,2984.0,2122.0,1709.0,1165.0,877.0,11631.0,4247.641656061175,18511034.5327072,13759114003.230803,149.30894470214844,149.30894470214844,497.8193054199219,0.510107806194977,1.2306951912138722,15.803655624389648,15.597757339477539
aug_1_0051MR0002310360102891E01_DRCL.JPG,0,8055.0,13182.0,11691.0,9067.0,6780.0,4848.0,3501.0,2466.0,1722.0,1279.0,16289.0,3752.8947896012314,13539611.218974873,16133180362.660856,153.7823028564453,153.7823028564453,407.404052734375,-0.08111782731837057,0.4309820376583837,14.002594947814941,13.95976448059082
aug_1_0051MR0002310370102892E01_DRCL.JPG,0,15302.0,10407.0,8995.0,7427.0,5818.0,4413.0,3377.0,2568.0,1932.0,1378.0,13160.0,3367.854683483165,13767258.112325236,8420411596.139813,133.29443359375,133.29443359375,893.4698486328125,0.6488144450995306,0.3223714616036433,14.52365779876709,14.460649490356445
aug_1_0051MR0002310380102893E01_DRCL.JPG,0,10499.0,15970.0,12615.0,8605.0,5664.0,3865.0,2773.0,1949.0,1315.0,818.0,14215.0,3295.082265673913,15004279.808719277,14168799425.946487,151.45758056640625,151.45758056640625,389.9230651855469,-0.11206004809228254,0.40165136483024666,13.801877975463867,13.834802627563477
aug_1_0051MR0002310390102894E01_DRCL.JPG,0,5032.0,7311.0,8532.0,8275.0,7219.0,5856.0,4884.0,3840.0,3092.0,2385.0,18463.0,5414.728809721123,17621072.77922997,20922584836.660854,157.8336944580078,157.8336944580078,525.9842529296875,0.04332607285750434,0.24464558627435862,14.381711959838867,14.21385383605957
aug_1_0051MR0002310400102895E01_DRCL.JPG,0,19247.0,20557.0,11349.0,5798.0,3066.0,1870.0,993.0,545.0,293.0,175.0,10485.0,2317.278715369023,16912252.173367254,5780921194.51307,122.16264343261719,122.16264343261719,967.9010620117188,0.7289846283096292,0.4002160110156021,14.141230583190918,13.892136573791504
aug_1_0051MR0002310410102896E01_DRCL.JPG,0,2036.0,5145.0,6855.0,7262.0,7136.0,6526.0,5895.0,4882.0,4073.0,3295.0,20570.0,6309.724032728112,16952158.816182733,28401604130.92313,165.32606506347656,165.32606506347656,381.6260681152344,-0.14019354824832733,0.38022908047044135,14.021890640258789,13.936505317687988
aug_1_0051MR0002310420102897E01_DRCL.JPG,0,23155.0,19255.0,10407.0,5298.0,2712.0,1516.0,848.0,555.0,366.0,249.0,9703.0,1981.790102805917,11076684.954712689,4629796162.652764,119.75536346435547,119.75536346435547,931.1707763671875,0.7286923575906923,0.45552936813767975,14.308964729309082,14.117919921875
aug_1_0051MR0002310430102898E01_DRCL.JPG,0,13352.0,15406.0,12506.0,8354.0,5351.0,3381.0,2153.0,1390.0,840.0,593.0,14269.0,3454.015482900074,14287803.070626825,12044619073.140646,145.7552032470703,145.7552032470703,566.9302368164062,0.238708596527048,0.4745200688397757,14.896089553833008,14.632501602172852
aug_1_0051MR0002310500102905E01_DRCL.JPG,0,21420.0,17135.0,10879.0,6305.0,3652.0,2200.0,1340.0,799.0,489.0,303.0,10278.0,2438.5424972558076,7357752.272464156,9214708051.25454,142.25759887695312,142.25759887695312,461.64300537109375,0.177229428954608,0.7435017651959832,15.35888385772705,15.222631454467773
aug_1_0051MR0002310540102909E01_DRCL.JPG,0,11002.0,17289.0,13346.0,8357.0,5291.0,3356.0,2248.0,1614.0,1021.0,670.0,12593.0,3123.0916671843715,14332734.524374947,13744107070.869783,150.60574340820312,150.60574340820312,389.0142822265625,-0.153390880649608,0.24174939140047913,13.823090553283691,13.904444694519043
aug_1_0051MR0002310550102910E01_DRCL.JPG,0,1752.0,4242.0,5774.0,6363.0,6422.0,6100.0,5482.0,4846.0,4196.0,3619.0,20971.0,7234.415821766222,16704004.075704098,33508486231.371033,168.58737182617188,168.58737182617188,369.8874816894531,-0.20566139438839925,0.3968538429781363,13.956955909729004,13.962559700012207
aug_1_0051MR0002310560102911E01_DRCL.JPG,0,16770.0,20050.0,12400.0,7193.0,4045.0,2133.0,1281.0,623.0,285.0,139.0,11965.0,1808.8229170268037,12403164.219733752,5111432366.09068,125.56755065917969,125.56755065917969,773.7241821289062,0.5561327026133331,0.1674579370292819,13.765090942382812,13.681024551391602
aug_1_0051MR0002310570102912E01_DRCL.JPG,0,13073.0,13821.0,11599.0,8209.0,5505.0,3963.0,2638.0,1844.0,1248.0,833.0,14053.0,3749.739703035357,14046540.814367205,13467908393.64456,148.77581787109375,148.77581787109375,516.2598876953125,0.25430921018192665,0.6327223840845537,14.686590194702148,14.46073055267334
aug_1_0051MR0002310580102913E01_DRCL.JPG,0,7144.0,12933.0,11737.0,9130.0,6953.0,4956.0,3630.0,2680.0,1938.0,1411.0,16774.0,3961.7052002469263,13938564.499979287,17507833708.70849,155.48121643066406,155.48121643066406,388.6465759277344,-0.11713060289199158,0.40813134811789276,14.20166301727295,14.144417762756348
aug_1_0051MR0002310590102914E01_DRCL.JPG,0,17328.0,20126.0,12568.0,7053.0,3758.0,2044.0,1124.0,548.0,272.0,114.0,11911.0,1792.1096867886083,12373172.962294519,5051068191.320321,125.37065124511719,125.37065124511719,770.2348022460938,0.5550737549653167,0.20904654481407903,13.851478576660156,13.803483009338379
aug_1_0051MR0002310600102915E01_DRCL.JPG,0,18196.0,17061.0,11483.0,6928.0,4212.0,2516.0,1558.0,1009.0,626.0,417.0,11789.0,2354.880133705944,12283437.439030796,5806882252.0936165,124.6092758178711,124.6092758178711,929.800048828125,0.6571159134945272,0.3286158049414758,14.516581535339355,14.21567153930664
aug_1_0051MR0002310610102916E01_DRCL.JPG,0,7341.0,12399.0,11962.0,9210.0,7019.0,4949.0,3722.0,2649.0,1927.0,1383.0,16454.0,3896.48020225792,14548757.372357577,16577942830.761257,154.233642578125,154.233642578125,412.90771484375,-0.02724988392616013,0.3698288966021561,14.021089553833008,13.919219970703125
aug_1_0051MR0002310620102917E01_DRCL.JPG,0,7631.0,12811.0,11540.0,8865.0,6703.0,4843.0,3472.0,2655.0,1974.0,1538.0,15985.0,4021.384934693488,15852418.715635642,17255956685.511845,155.08993530273438,155.08993530273438,404.6388854980469,-0.06976797757569814,0.491211987980376,13.946523666381836,14.055736541748047
aug_1_0051MR0002310630102918E01_DRCL.JPG,0,7455.0,13855.0,12360.0,8999.0,6363.0,4675.0,3337.0,2439.0,1816.0,1317.0,15509.0,3819.2346067150756,14089528.645079568,16915612219.055588,154.75390625,154.75390625,388.77740478515625,-0.12465542381514998,0.3965436770534274,14.086344718933105,13.929352760314941
aug_1_0051MR0002310640102919E01_DRCL.JPG,0,2779.0,6297.0,7810.0,7835.0,7227.0,6127.0,5269.0,4126.0,3523.0,2867.0,19979.0,6322.980018770964,18207914.05614075,29167220045.63074,165.8223114013672,165.8223114013672,362.84283447265625,-0.17459778678848303,0.44998588945945395,13.876298904418945,13.823894500732422
aug_1_0051MR0002310650102920E01_DRCL.JPG,0,12232.0,17816.0,12631.0,7915.0,5167.0,3467.0,2286.0,1524.0,947.0,517.0,13027.0,2914.6948048033914,12763823.161963612,12784050997.120403,148.95591735839844,148.95591735839844,403.5345764160156,-0.17356206423017753,0.4307543166151002,13.780719757080078,13.836105346679688
aug_1_0051MR0002310660102921E01_DRCL.JPG,0,8677.0,14968.0,12906.0,8895.0,6207.0,4269.0,2942.0,2103.0,1465.0,963.0,15344.0,3458.80433123234,13769535.48158589,15261014102.420134,152.542236328125,152.542236328125,395.4522399902344,-0.10103275990039053,0.28662448694631504,13.793481826782227,13.81803035736084
aug_1_0051MR0002310780102933E01_DRCL.JPG,0,8551.0,14502.0,13254.0,9538.0,6369.0,4240.0,2716.0,1868.0,1392.0,918.0,16110.0,3453.594583871544,13688786.087074682,15005291345.693842,152.05531311035156,152.05531311035156,413.3755798339844,-0.11953607684287045,0.43115841010779965,13.863061904907227,13.875813484191895
aug_1_0051MR0002310800102935E01_DRCL.JPG,0,22296.0,12705.0,9949.0,6624.0,4315.0,2758.0,1833.0,1208.0,891.0,639.0,11746.0,3428.1238293994907,13302832.23938419,12314457780.64723,148.05360412597656,148.05360412597656,438.1800231933594,0.37454940943307086,1.1195214166626766,15.687755584716797,15.636022567749023
aug_1_0054MR0002480120103045E01_DRCL.JPG,0,2054.0,4962.0,6639.0,6965.0,6771.0,6000.0,5244.0,4477.0,3885.0,3298.0,20344.0,6945.05991471579,16063362.709661275,30978839352.812496,167.22073364257812,167.22073364257812,374.2052917480469,-0.0961862259129284,0.42006796225163034,14.166726112365723,14.075244903564453
aug_1_0054MR0002480130103046E01_DRCL.JPG,0,2437.0,5585.0,7098.0,7225.0,6850.0,5911.0,5118.0,4405.0,3729.0,3003.0,19845.0,6919.288016325197,15867979.888971865,30926347050.765415,167.35057067871094,167.35057067871094,364.74456787109375,-0.11339236437608834,0.6045102756015566,14.088235855102539,14.028549194335938
aug_1_0054MR0002480140103047E01_DRCL.JPG,0,13552.0,17318.0,10907.0,6602.0,4532.0,3135.0,2365.0,1849.0,1378.0,1089.0,11072.0,3423.0879497841947,13228486.342518851,14334003635.880463,151.55992126464844,151.55992126464844,410.1795349121094,-0.03147048984537863,0.5153553592958171,13.994539260864258,13.98815631866455
aug_1_0054MR0002480150103048E01_DRCL.JPG,0,4619.0,9405.0,9825.0,8490.0,6521.0,5055.0,4128.0,3173.0,2550.0,2134.0,17577.0,5404.144475611269,17321035.661512613,20739504444.971092,157.40042114257812,157.40042114257812,536.6243896484375,0.11368504273936227,0.11667028105736943,14.201982498168945,14.084556579589844
aug_1_0054MR0002480160103049E01_DRCL.JPG,0,18959.0,13865.0,10199.0,6762.0,4489.0,2992.0,2247.0,1567.0,1197.0,786.0,11747.0,3556.3066015213462,12211699.624334022,12631073650.204697,148.5970458984375,148.5970458984375,452.3423156738281,0.3721969076835761,1.0761885820256962,15.68320083618164,15.59415340423584
aug_1_0054MR0002480170103050E01_DRCL.JPG,0,18785.0,15201.0,10302.0,6800.0,4537.0,3123.0,2109.0,1432.0,917.0,550.0,11360.0,3133.7088054353726,11940729.687622055,10845471163.287632,144.1899871826172,144.1899871826172,542.2725219726562,0.2909860901864354,0.6362884665199178,14.796070098876953,14.578349113464355
aug_1_0054MR0002480180103051E01_DRCL.JPG,0,26788.0,16834.0,9216.0,5017.0,2766.0,1606.0,855.0,490.0,217.0,169.0,8320.0,2235.4172198579954,14948535.985997193,5199772737.778022,120.55122375488281,120.55122375488281,947.1446533203125,0.7732223163142906,0.5649800746119733,14.61481761932373,14.07649040222168
aug_1_0054MR0002480190103052E01_DRCL.JPG,0,14609.0,13273.0,9914.0,7185.0,5343.0,3787.0,2935.0,2119.0,1578.0,1136.0,13138.0,3819.8875450055607,13154939.341527358,13618010949.953165,148.741943359375,148.741943359375,550.1669921875,0.22693278383498633,0.4315392480551359,15.153200149536133,14.928581237792969
aug_1_0054MR0002480200103053E01_DRCL.JPG,0,14489.0,15238.0,10451.0,7141.0,4875.0,3579.0,2611.0,1873.0,1320.0,966.0,13132.0,3622.3041232515957,13856675.430847377,12709526936.168758,146.67173767089844,146.67173767089844,578.9564208984375,0.258354189857514,0.3601041785781449,15.254402160644531,15.026068687438965
aug_1_0054MR0002480230103056E01_DRCL.JPG,0,8484.0,13338.0,11149.0,8167.0,6388.0,4607.0,3656.0,2611.0,1999.0,1506.0,15238.0,3833.6653577211396,13617521.781177372,15743879107.749014,152.7063751220703,152.7063751220703,453.92852783203125,0.01150211092124278,0.31814976816293283,13.792817115783691,13.784104347229004
aug_1_0057MR0002650000103112E01_DRCL.JPG,0,19189.0,22930.0,13208.0,5769.0,2181.0,875.0,352.0,186.0,144.0,91.0,11005.0,1732.2368380533571,14923905.571350276,4789601188.003934,125.05858612060547,125.05858612060547,728.5162353515625,0.4913703774489056,0.24127496037101048,13.666338920593262,13.571659088134766
aug_1_0064MR0002850370103215E01_DRCL.JPG,0,19189.0,13287.0,10003.0,6704.0,4385.0,3047.0,2166.0,1664.0,1200.0,867.0,12242.0,3838.218061770854,16526661.640486434,12495491478.599886,146.71929931640625,146.71929931640625,522.2029418945312,0.483476311495451,1.1346306388206315,16.625104904174805,16.378677368164062
aug_1_0064MR0002850380103216E01_DRCL.JPG,0,15344.0,11009.0,9340.0,7136.0,5268.0,3871.0,3031.0,2234.0,1723.0,1293.0,13941.0,4473.618455744222,14621307.233745188,16013692673.462433,153.06919860839844,153.06919860839844,467.48736572265625,0.34381517498958514,1.018293483520461,15.682779312133789,15.482828140258789
aug_1_0064MR0002850410103219E01_DRCL.JPG,0,29480.0,17566.0,8028.0,4169.0,2264.0,1234.0,636.0,332.0,157.0,137.0,7241.0,2100.736547401463,14763375.677357487,4754030907.988697,118.05464172363281,118.05464172363281,947.2255859375,0.8124072893401507,0.7234120602659346,14.555272102355957,14.205527305603027
aug_1_0064MR0002850430103221E01_DRCL.JPG,0,15377.0,8894.0,8465.0,6926.0,5330.0,4081.0,3202.0,2596.0,2120.0,1649.0,14514.0,5136.811765245592,18219872.879985005,18517656637.687534,156.37277221679688,156.37277221679688,443.65643310546875,0.3375462061962104,1.106137367614454,15.323511123657227,15.236420631408691
aug_1_0064MR0002850500103228E01_DRCL.JPG,0,9914.0,14825.0,11652.0,8358.0,5863.0,4051.0,3019.0,2283.0,1598.0,1193.0,14626.0,3598.700327696933,13134701.654220894,15421510322.736963,152.8856201171875,152.8856201171875,417.0578308105469,-0.10708484910957836,0.22117272616646355,14.175237655639648,14.152117729187012
aug_1_0064MR0002850510103229E01_DRCL.JPG,0,13858.0,17089.0,11276.0,7246.0,4832.0,3432.0,2373.0,1831.0,1330.0,822.0,12432.0,3019.362893965134,14150334.238216028,12375157427.783197,148.3264923095703,148.3264923095703,439.2210998535156,-0.06457397248209308,0.3335470575517019,13.95803165435791,13.997109413146973
aug_1_0064MR0002850520103230E01_DRCL.JPG,0,19428.0,17637.0,10293.0,6270.0,4122.0,2699.0,1661.0,934.0,481.0,217.0,10507.0,2548.917199879514,17400382.449597552,6294204038.628354,123.43572998046875,123.43572998046875,993.8514404296875,0.7236727699113853,0.377904543664791,14.248738288879395,14.211404800415039
aug_1_0064MR0002850530103231E01_DRCL.JPG,0,19551.0,18217.0,9791.0,6096.0,3963.0,2714.0,1941.0,1297.0,812.0,404.0,9995.0,2091.718898264849,16969010.82263924,5423616880.06188,125.88998413085938,125.88998413085938,827.7587890625,0.6009276992132571,0.24948774122826123,13.799260139465332,13.66057300567627
aug_1_0064MR0002850540103232E01_DRCL.JPG,0,8378.0,14393.0,12011.0,8530.0,6117.0,4292.0,3287.0,2416.0,1922.0,1357.0,15090.0,3678.5495799879905,13743690.91216828,15622380053.433086,153.0400390625,153.0400390625,423.4041442871094,-0.07539945293875566,0.3284644142456732,13.835896492004395,13.85722827911377
aug_1_0064MR0002850550103233E01_DRCL.JPG,0,17878.0,14021.0,10649.0,6939.0,4676.0,3268.0,2286.0,1636.0,1119.0,789.0,11999.0,3571.647680537621,12423440.901931897,12575858598.27259,148.11167907714844,148.11167907714844,476.7623596191406,0.3493290508546812,0.9530671248517804,15.448127746582031,15.315591812133789
aug_1_0064MR0002850560103234E01_DRCL.JPG,0,14423.0,14925.0,11257.0,7893.0,5294.0,3639.0,2526.0,1767.0,1278.0,831.0,13255.0,3238.8040234731325,14670398.91009152,13533399966.235004,150.1620635986328,150.1620635986328,428.2354736328125,-0.0959069311708132,0.44326341933718716,13.95678424835205,13.917414665222168
aug_1_0064MR0002850570103235E01_DRCL.JPG,0,18097.0,13469.0,10731.0,7510.0,5059.0,3371.0,2224.0,1511.0,987.0,603.0,13042.0,3510.8423018376893,12295095.704477638,12456768720.635511,148.26490783691406,148.26490783691406,454.8252868652344,0.35321432803036096,1.1501724665670183,15.437304496765137,15.271632194519043
aug_1_0064MR0002850580103236E01_DRCL.JPG,0,2772.0,5818.0,6765.0,6647.0,6331.0,5860.0,5085.0,4530.0,3838.0,3257.0,19607.0,6661.188290620837,17875656.99051881,28593639898.40699,165.4210968017578,165.4210968017578,409.5333557128906,-0.06896452866095852,0.43071429198615085,13.928346633911133,13.908442497253418
aug_1_0064MR0002850590103237E01_DRCL.JPG,0,6492.0,11961.0,11497.0,9566.0,6842.0,5062.0,3861.0,2775.0,2120.0,1610.0,17381.0,4000.826946539461,14200533.807940423,16474532731.79434,153.83758544921875,153.83758544921875,454.5569763183594,-0.02530827482230283,0.3579270350424717,13.821432113647461,13.941116333007812
aug_1_0064MR0002850600103238E01_DRCL.JPG,0,16736.0,17642.0,12189.0,6980.0,4215.0,2643.0,1628.0,913.0,523.0,320.0,11364.0,3146.849301152898,14423025.999938622,10306193860.622223,141.71536254882812,141.71536254882812,602.5974731445312,0.3470953983873968,0.5993628267852023,15.243244171142578,14.9039888381958
